Project :,experiment-11
RGB
Train Loss,Train Mae,Val Loss,Val Mae
0.002565002,0.033214076,0.02795285,0.099281885

LAB
0.006101003,0.053080071,0.028913295,0.091237169
0.008329499,0.056929767,0.034347739,0.105391614
0.012300899,0.072408585,0.036326829,0.098503977
0.013460104,0.076000092,0.03302535,0.103877611
0.007352568,0.057326971,0.036182806,0.115062602
0.01223802,0.07027647,0.038386237,0.120126344
0.009192287,0.061959229,0.028353989,0.093604513
0.007817841,0.057613218,0.035228323,0.105737972
0.011588321,0.069195819,0.03270686,0.101131566
0.009537944,0.06344418,0.033808992,0.102383695

LAB + YCbCr
0.009986767,0.063768912,0.038915884,0.108924516
0.012777979,0.071946737,0.031632438,0.094615363
0.010703292,0.066454137,0.040983018,0.117268041
0.012654572,0.070201061,0.027910583,0.092433289
0.011174311,0.067489915,0.032888051,0.100724503
0.010811674,0.064038115,0.030893886,0.094366744
0.010953505,0.068192892,0.036540572,0.097174212
0.008770333,0.059698342,0.029057622,0.09024217
0.008921282,0.062156017,0.029229481,0.097726017
0.014561188,0.073727875,0.027553726,0.092757896

 YCbCr
0.009232816,0.060532219,0.034152035,0.105709098
0.010390931,0.066969186,0.039514406,0.111967577
0.010695717,0.06784045,0.034719981,0.111872599
0.007779568,0.058431053,0.029733977,0.104161336
0.015044272,0.075941616,0.030538417,0.100191072
0.01131636,0.068988614,0.029847855,0.10660854
0.013156036,0.073769506,0.026549853,0.093407303
0.013943359,0.07809287,0.032660503,0.107743554
0.012019001,0.070893107,0.037544014,0.105515013
0.010332535,0.065022798,0.025501011,0.096452266

RGB Inpaint
Train Loss,Train Mae,Val Loss,Val Mae
0.007877803,0.056459587,0.032980725,0.088613719
0.007524941,0.056380023,0.037914697,0.092329741
0.008110708,0.057057596,0.041112851,0.112697966
0.009652567,0.060501773,0.033944134,0.100537747
0.010187667,0.06365658,0.036371302,0.099233061
0.006362736,0.050147733,0.031499173,0.08894866
0.008511109,0.056129945,0.032158321,0.100624018
0.006777606,0.051456531,0.033390772,0.09684699
0.005553545,0.048523469,0.03501007,0.095878117
0.00714627,0.052393867,0.037142161,0.102499202

RGB + HSV Inpaint
Train Loss,Train Mae,Val Loss,Val Mae
0.005327841,0.04685535,0.038627967,0.115135647
0.002883856,0.035379086,0.03204621,0.092696361
0.003409217,0.038992305,0.034053359,0.096064828
0.004871237,0.046719001,0.031879805,0.094495423
0.003561655,0.039043058,0.035791002,0.108044021
0.004048071,0.040381195,0.031305049,0.099720933
0.004271383,0.042149273,0.030394268,0.093736947
0.002911751,0.037515366,0.030090766,0.093818687
0.00276291,0.033148059,0.036672648,0.104308628
0.003087388,0.036957742,0.030508157,0.099558311
0.002590387,0.033513818,0.038985286,0.107187025

RGB + LAB Inpaint
Train Loss,Train Mae,Val Loss,Val Mae
0.004822423,0.045635177,0.035088084,0.094231515
0.004708181,0.044235924,0.036753747,0.097930316
0.006079744,0.049133212,0.037591066,0.104574561
0.003784405,0.040251657,0.034184822,0.102691312
0.0081529,0.057942398,0.033460029,0.098688781
0.010262765,0.062944933,0.026239021,0.090545624
0.010477134,0.065193222,0.037554063,0.100859411
0.004589237,0.044307516,0.028887564,0.092114642
0.007131554,0.053061394,0.034306791,0.096868902
0.008873576,0.059053827,0.033605829,0.100707106

RGB + YCbCr Inpaint
Train Loss,Train Mae,Val Loss,Val Mae
0.006421908723974698,0.051508348729265366,0.033801205456256866,0.09909126907587051
0.0071262296999951725,0.0551826361566782,0.038623321801424026,0.11415703594684601
0.0071797310154100786,0.05274641749105955,0.03252393752336502,0.09797228127717972
0.00676556259491726,0.051866956996290306,0.030791927129030228,0.093563012778759
0.012204232297249531,0.07088028763077761,0.034979697316884995,0.10306844860315323
0.004649035062787956,0.044263592813360064,0.028788471594452858,0.08470486849546432
0.011650717775582483,0.06647885537853367,0.04054969921708107,0.10779070854187012
0.007246418821772463,0.05614135775126909,0.03691607341170311,0.10414636880159378
0.008490725682656231,0.05780447886178368,0.036083195358514786,0.09972598403692245
0.007120269473249975,0.052169631911735785,0.035453442484140396,0.0989929661154747

HSV Inpaint
Train Loss,Train Mae,Val Loss,Val Mae
0.002927028,0.035954102,0.036407299,0.103637718
0.003057327,0.035567248,0.034946133,0.092310757
0.003470058,0.039450828,0.029169189,0.091458984
0.003420973,0.040807077,0.035840426,0.10377524
0.0025935,0.033931111,0.039779749,0.103993826
0.00362561,0.040141097,0.034002885,0.099996567
0.003137481,0.038462131,0.034920026,0.11080696
0.005307523,0.048162203,0.032946732,0.103203662
0.002757671,0.034838761,0.037977096,0.100822948
0.003180642,0.036954603,0.031893674,0.103182219

HSV + LAB Inpaint
Train Loss,Train Mae,Val Loss,Val Mae
0.002395999,0.031844573,0.035194989,0.100074142
0.003432272,0.038037985,0.036366966,0.099893577
0.003576432,0.039859842,0.029819431,0.095863247
0.00467269,0.046325365,0.033626368,0.107040169
0.003424856,0.039046204,0.0272799,0.097090952
0.005653564,0.046292651,0.033675306,0.104354881
0.003798895,0.039461388,0.030642314,0.100106932
0.00491966,0.047098897,0.03816127,0.110788934
0.006473553,0.051855014,0.039736491,0.108841948
0.004071957,0.043597888,0.026672654,0.096293708

HSV + YCbCr Inpaint
Train Loss,Train Mae,Val Loss,Val Mae
0.004446325,0.041381233,0.036043011,0.102672361
0.003069401,0.036676161,0.03664824,0.106626205
0.003038418,0.037956385,0.031059785,0.103079207
0.005835227,0.048203166,0.034454796,0.104974337
0.004295345,0.045271007,0.033110987,0.101985931
0.003189359,0.036573808,0.03726631,0.108749077
0.003520279,0.039514356,0.035039283,0.10289073
0.006228978,0.050785446,0.038964506,0.11404869
0.003939453,0.04065538,0.032412175,0.102369718
0.002167614,0.031082377,0.033251532,0.108255766

LAB  Inpaint
Train Loss,Train Mae,Val Loss,Val Mae
0.010126182,0.064334592,0.037441522,0.116531655
0.011737259,0.069141151,0.036618445,0.116050243
0.012633692,0.071221745,0.027057538,0.088812038
0.011331762,0.069132082,0.031825002,0.103797562
0.009134835,0.062777674,0.03113454,0.088578619
0.013161429,0.072665725,0.031061947,0.101324037
0.011850633,0.067868525,0.034030802,0.108872927
0.014663568,0.078652092,0.034090672,0.103080347
0.011337794,0.066194277,0.032774702,0.098854825
0.015681578,0.078533937,0.034108583,0.104965322

LAB + YCbCr Inpaint
Train Loss,Train Mae,Val Loss,Val Mae
0.010311368,0.065373118,0.032978501,0.103486612
0.014146166,0.075735872,0.042577803,0.118082017
0.011070892,0.065380594,0.032935079,0.09042459
0.011730669,0.066333071,0.036952212,0.104905508
0.013798391,0.073572947,0.033818964,0.101643912
0.01697665,0.080864406,0.041658103,0.113695018
0.011407732,0.068586912,0.046089448,0.11190851
0.012927823,0.07237316,0.033924717,0.101207994
0.011836212,0.073203159,0.037712183,0.099992707
0.013132505,0.073193251,0.03589122,0.099156491

 YCbCr Inpaint
Train Loss,Train Mae,Val Loss,Val Mae
0.013040884,0.0740334,0.040797342,0.118671328
0.014577087,0.077124548,0.030783789,0.101643451
0.00790649,0.058313989,0.027961422,0.097131558
0.011715132,0.067734218,0.035516009,0.108171321
0.013298546,0.074957956,0.03434303,0.116180129
0.009749427,0.063979911,0.02495376,0.097143047
0.011131335,0.069326439,0.035436537,0.113474473
0.012761193,0.073330938,0.032022785,0.102227278
0.009636821,0.06598427,0.035354309,0.11631532
0.011669374,0.068420434,0.048532322,0.141201273

Rata-rata Skor
Tanpa Inpaint
Ruang Warna,Train Loss,Train Mae,Val Loss,Val Mae
RGB,0.006038793000000001,0.050307079399999996,0.035624493199999996,0.1011549558
RGB+HSV,0.003275547,0.037637264000000004,0.0340425596,0.1017955138
RGB+LAB,0.0060557432,0.0502021842,0.0345831306,0.09820134900000001
RGB+YCbCr,0.006296888400000001,0.050328243800000005,0.0344213832,0.10088678899999999
HSV,0.0026747610000000003,0.034434676799999994,0.033081940399999996,0.1025059438
HSV+LAB,0.0034715286,0.0388854996,0.03078051,0.0994866918
HSV+YCbCr,0.0029558601999999995,0.035845821,0.0331415452,0.10003480760000001
LAB,0.0077586396000000005,0.0573818512,0.0326052304,0.102206774
LAB+YCbCr,0.009838669599999999,0.0632231046,0.0338159782,0.1017054976
YCbCr,0.0096863134,0.06375914120000001,0.03272428200000001,0.1060325752

Dengan Inpaint
Ruang Warna,Train Loss,Train Mae,Val Loss,Val Mae
RGB,0.0068702532,0.051730308999999995,0.0338400994,0.09695939740000001
RGB+HSV,0.0028472584000000002,0.0353028142,0.0336606134,0.0995138024
RGB+LAB,0.004796798,0.0447126972,0.0345010566,0.0983084692
RGB+YCbCr,0.0064273013740679934,0.050510989588342214,0.032271796837449074,0.09486487954854965
HSV,0.0029032336,0.035449165,0.0362007902,0.1007894936
HSV+LAB,0.0033256908000000003,0.0376499984,0.03186072,0.09860577
HSV+YCbCr,0.0029970142,0.0363606174,0.03465303,0.105920197
LAB,0.010756241199999999,0.06606143,0.0334413136,0.10332711759999999
LAB+YCbCr,0.011489696800000001,0.067609371,0.036575991399999994,0.10238664280000001
YCbCr,0.010135448799999999,0.0648865644,0.0344635644,0.11199250379999999
